Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009542,2015,09,29,25.3,1,Y
IDCJAC0010,009542,2015,09,30,24.2,1,Y
IDCJAC0010,009542,2015,10,01,32.1,1,Y
IDCJAC0010,009542,2015,10,02,28.8,1,Y
IDCJAC0010,009542,2015,10,03,24.5,1,Y
IDCJAC0010,009542,2015,10,04,30.5,1,Y
IDCJAC0010,009542,2015,10,05,22.4,1,Y
IDCJAC0010,009542,2015,10,06,16.7,1,Y
IDCJAC0010,009542,2015,10,07,21.9,1,Y
IDCJAC0010,009542,2015,10,08,26.2,1,Y
IDCJAC0010,009542,2015,10,09,31.0,1,Y
IDCJAC0010,009542,2015,10,10,32.3,1,Y
IDCJAC0010,009542,2015,10,11,20.7,1,Y
IDCJAC0010,009542,2015,10,12,29.3,1,Y
IDCJAC0010,009542,2015,10,13,35.7,1,Y
IDCJAC0010,009542,2015,10,14,23.3,1,Y
IDCJAC0010,009542,2015,10,15,19.9,1,Y
IDCJAC0010,009542,2015,10,16,24.5,1,Y
IDCJAC0010,009542,2015,10,17,30.7,1,Y
IDCJAC0010,009542,2015,10,18,35.0,1,Y
IDCJAC0010,009542,2015,10,19,19.7,1,Y
IDCJAC0010,009542,2015,10,20,20.2,1,Y
IDCJAC0010,009542,2015,10,21,28.0,1,Y
IDCJAC0010,009542,2015,10,22,34.5,1,Y
IDCJAC0010,009542,2015,10,23,25.6,1,Y
IDCJAC0010,009542,2015,10,24,21.8,1,Y
IDCJAC0010,009542,2015,10,25,17.8,1,Y
IDCJAC0010,009542,2015,10,26,18.2,1,Y
IDCJAC0010,009542,2015,10,27,20.2,1,Y
IDCJAC0010,009542,2015,10,28,24.3,1,Y
IDCJAC0010,009542,2015,10,29,27.4,1,Y
IDCJAC0010,009542,2015,10,30,33.1,1,Y
IDCJAC0010,009542,2015,10,31,24.0,1,Y
IDCJAC0010,009542,2015,11,01,18.9,1,Y
IDCJAC0010,009542,2015,11,02,17.9,1,Y
IDCJAC0010,009542,2015,11,03,19.3,1,Y
IDCJAC0010,009542,2015,11,04,26.5,1,Y
IDCJAC0010,009542,2015,11,05,35.3,1,Y
IDCJAC0010,009542,2015,11,06,31.3,1,Y
IDCJAC0010,009542,2015,11,07,25.6,1,Y
IDCJAC0010,009542,2015,11,08,23.4,1,Y
IDCJAC0010,009542,2015,11,09,22.0,1,Y
IDCJAC0010,009542,2015,11,10,24.4,1,Y
IDCJAC0010,009542,2015,11,11,31.4,1,Y
IDCJAC0010,009542,2015,11,12,24.9,1,Y
IDCJAC0010,009542,2015,11,13,28.3,1,Y
IDCJAC0010,009542,2015,11,14,32.8,1,Y
IDCJAC0010,009542,2015,11,15,37.4,1,Y
IDCJAC0010,009542,2015,11,16,29.9,1,Y
IDCJAC0010,009542,2015,11,17,40.3,1,Y
IDCJAC0010,009542,2015,11,18,29.0,1,Y
IDCJAC0010,009542,2015,11,19,22.6,1,Y
IDCJAC0010,009542,2015,11,20,20.7,1,Y
IDCJAC0010,009542,2015,11,21,26.6,1,Y
IDCJAC0010,009542,2015,11,22,30.0,1,Y
IDCJAC0010,009542,2015,11,23,36.0,1,Y
IDCJAC0010,009542,2015,11,24,22.8,1,Y
IDCJAC0010,009542,2015,11,25,20.1,1,Y
IDCJAC0010,009542,2015,11,26,22.5,1,Y
IDCJAC0010,009542,2015,11,27,31.1,1,Y
IDCJAC0010,009542,2015,11,28,22.5,1,Y
IDCJAC0010,009542,2015,11,29,24.0,1,Y
IDCJAC0010,009542,2015,11,30,21.3,1,Y
IDCJAC0010,009542,2015,12,01,21.0,1,Y
IDCJAC0010,009542,2015,12,02,29.6,1,Y
IDCJAC0010,009542,2015,12,03,33.5,1,Y
IDCJAC0010,009542,2015,12,04,20.2,1,Y
IDCJAC0010,009542,2015,12,05,20.9,1,Y
IDCJAC0010,009542,2015,12,06,22.5,1,Y
IDCJAC0010,009542,2015,12,07,20.4,1,Y
IDCJAC0010,009542,2015,12,08,22.0,1,Y
IDCJAC0010,009542,2015,12,09,23.5,1,Y
IDCJAC0010,009542,2015,12,10,21.6,1,Y
IDCJAC0010,009542,2015,12,11,24.7,1,Y
IDCJAC0010,009542,2015,12,12,34.3,1,Y
IDCJAC0010,009542,2015,12,13,22.6,1,Y
IDCJAC0010,009542,2015,12,14,24.8,1,Y
IDCJAC0010,009542,2015,12,15,31.1,1,Y
IDCJAC0010,009542,2015,12,16,30.6,1,Y
IDCJAC0010,009542,2015,12,17,24.3,1,Y
IDCJAC0010,009542,2015,12,18,27.1,1,Y
IDCJAC0010,009542,2015,12,19,21.4,1,Y
IDCJAC0010,009542,2015,12,20,22.7,1,Y
IDCJAC0010,009542,2015,12,21,30.6,1,Y
IDCJAC0010,009542,2015,12,22,31.9,1,Y
IDCJAC0010,009542,2015,12,23,33.8,1,Y
IDCJAC0010,009542,2015,12,24,24.0,1,Y
IDCJAC0010,009542,2015,12,25,22.0,1,Y
IDCJAC0010,009542,2015,12,26,25.7,1,Y
IDCJAC0010,009542,2015,12,27,31.7,1,Y
IDCJAC0010,009542,2015,12,28,36.8,1,Y
IDCJAC0010,009542,2015,12,29,41.6,1,Y
IDCJAC0010,009542,2015,12,30,22.0,1,Y
IDCJAC0010,009542,2015,12,31,19.8,1,Y
